TrialNumber,Completed,Timestamp Before Black Screen,Black Screen Duration,Timestamp First Choice Shown,Timestamp First Decision,First Choice Reaction Time,First Choice,Common Transition,Second Stage,Timestamp Second Choice Shown,Timestamp Second Decision,Second Decision Reaction Time,Second Choice,Reward Probability,Reward,Timestamp End
207,yes,10/02/2021 20:55:06,00:00:00.0924830,10/02/2021 20:55:06,10/02/2021 20:55:07,00:00:01.0562260,First A,yes,Second 2,10/02/2021 20:55:09,10/02/2021 20:55:10,00:00:01.1817470,Second 2 B,70.0%,no,10/02/2021 20:55:13
208,yes,10/02/2021 20:55:13,00:00:02.5530560,10/02/2021 20:55:16,10/02/2021 20:55:17,00:00:00.9174440,First A,no,Second 1,10/02/2021 20:55:18,10/02/2021 20:55:19,00:00:01.1186430,Second 1 A,30.0%,no,10/02/2021 20:55:22
209,yes,10/02/2021 20:55:22,00:00:01.8183290,10/02/2021 20:55:24,10/02/2021 20:55:25,00:00:01.1190480,First A,yes,Second 2,10/02/2021 20:55:27,10/02/2021 20:55:28,00:00:01.1144720,Second 2 B,70.0%,yes,10/02/2021 20:55:31
210,yes,10/02/2021 20:55:31,00:00:02.2893210,10/02/2021 20:55:33,10/02/2021 20:55:34,00:00:01.0028400,First A,no,Second 1,10/02/2021 20:55:36,10/02/2021 20:55:37,00:00:01.2845080,Second 1 A,30.0%,yes,10/02/2021 20:55:40
211,yes,10/02/2021 20:55:40,00:00:00.0511900,10/02/2021 20:55:40,10/02/2021 20:55:41,00:00:01.0178440,First A,yes,Second 2,10/02/2021 20:55:42,10/02/2021 20:55:43,00:00:01.0195870,Second 2 B,70.0%,yes,10/02/2021 20:55:46
212,yes,10/02/2021 20:55:46,00:00:02.6055080,10/02/2021 20:55:49,10/02/2021 20:55:50,00:00:01.1343580,First A,no,Second 1,10/02/2021 20:55:52,10/02/2021 20:55:53,00:00:01.2840640,Second 1 A,30.0%,no,10/02/2021 20:55:56
213,yes,10/02/2021 20:55:56,00:00:11.5083510,10/02/2021 20:56:08,10/02/2021 20:56:09,00:00:01.1505100,First A,yes,Second 2,10/02/2021 20:56:10,10/02/2021 20:56:11,00:00:01.1042840,Second 2 B,70.0%,yes,10/02/2021 20:56:14
214,yes,10/02/2021 20:56:14,00:00:00.6152380,10/02/2021 20:56:15,10/02/2021 20:56:16,00:00:01.2175280,First A,yes,Second 2,10/02/2021 20:56:18,10/02/2021 20:56:19,00:00:00.9989640,Second 2 B,70.0%,no,10/02/2021 20:56:22
215,yes,10/02/2021 20:56:22,00:00:00.7009420,10/02/2021 20:56:22,10/02/2021 20:56:23,00:00:00.8666880,First A,no,Second 1,10/02/2021 20:56:25,10/02/2021 20:56:26,00:00:01.1813480,Second 1 A,30.0%,no,10/02/2021 20:56:29
216,yes,10/02/2021 20:56:29,00:00:01.4851780,10/02/2021 20:56:30,10/02/2021 20:56:32,00:00:01.2804840,First A,no,Second 1,10/02/2021 20:56:33,10/02/2021 20:56:34,00:00:01.1310170,Second 1 A,30.0%,no,10/02/2021 20:56:37
217,yes,10/02/2021 20:56:37,00:00:01.3854000,10/02/2021 20:56:39,10/02/2021 20:56:40,00:00:00.8996430,First A,yes,Second 2,10/02/2021 20:56:41,10/02/2021 20:56:42,00:00:01.0103100,Second 2 B,70.0%,no,10/02/2021 20:56:45
218,yes,10/02/2021 20:56:45,00:00:02.5688880,10/02/2021 20:56:48,10/02/2021 20:56:49,00:00:00.8845210,First A,yes,Second 2,10/02/2021 20:56:50,10/02/2021 20:56:51,00:00:00.8948770,Second 2 B,70.0%,no,10/02/2021 20:56:54
219,yes,10/02/2021 20:56:54,00:00:02.9748800,10/02/2021 20:56:57,10/02/2021 20:56:58,00:00:00.9970520,First A,no,Second 1,10/02/2021 20:56:59,10/02/2021 20:57:01,00:00:01.0669010,Second 1 A,30.0%,no,10/02/2021 20:57:04
